iteration,seed,epoch,train_loss,train_acc,train_top1_acc,train_top2_acc,train_top3_acc,train_top4_acc,train_top5_acc,val_loss,val_acc,val_top1_acc,val_top2_acc,val_top3_acc,val_top4_acc,val_top5_acc
1,140871553,5,1.244968741757974,0.7049155230348899,0.7049155230348899,0.804415413120623,0.8475685393964136,0.87147881795057,0.8874556417422982,1.677204900696164,0.6513555904100381,0.6513555904100381,0.7503174247516619,0.7939353200388378,0.8175367839271044,0.8361341399656435
1,140871553,6,1.0728339378346397,0.735518795339635,0.735518795339635,0.8344102314480419,0.8738498257073768,0.896240932072983,0.9107731683572527,1.695282727196103,0.6600941071028457,0.6600941071028457,0.7521846291732018,0.7957278362835163,0.8197774292329524,0.8368810217342595
1,140871553,7,0.9228136747072594,0.7650857331281601,0.7650857331281601,0.8604991677919794,0.8977522532424709,0.9180000314040763,0.9309620638758911,1.7223090398879277,0.663231010531033,0.663231010531033,0.7583090596758533,0.7978937934125028,0.8208230637090148,0.8362835163193666
1,140871553,8,0.7936794603517581,0.7919205162830135,0.7919205162830135,0.8844369249128536,0.9180863926137612,0.9354803253462299,0.9469388876676192,1.781348424866086,0.6646500858914034,0.6646500858914034,0.7572634251997908,0.7964747180521323,0.8188811711106132,0.8344910000746881
2,420029892,1,2.9441477577031288,0.4461342776159481,0.4461342776159481,0.5430187731130706,0.5923855436822311,0.6242118982750092,0.6478804676397384,2.114191590036665,0.5585928747479274,0.5585928747479274,0.6607663006946001,0.7106580028381507,0.7406079617596535,0.7628650384644111
2,420029892,2,2.002283331139611,0.5766235091824156,0.5766235091824156,0.681320320658276,0.7298587501864748,0.7597143597434106,0.781537809253865,1.878727464448838,0.6021360818582419,0.6021360818582419,0.7045335723354993,0.7510643065202779,0.780192695496303,0.8010306968406902
2,420029892,3,1.6800790336011104,0.6297865157070734,0.6297865157070734,0.7327873872317706,0.7793079622810393,0.8069415764389972,0.8265822884197137,1.7652389219829014,0.6285756964672492,0.6285756964672492,0.7314213160056763,0.7754126521771604,0.8022257076704757,0.8205243110015684
2,420029892,4,1.4514336878782776,0.6683338175137207,0.6683338175137207,0.7697251163995823,0.8141571728052888,0.8403460973752188,0.8584361235209598,1.709090613183521,0.6437373963701546,0.6437373963701546,0.7409067144670999,0.7880349540667713,0.8114870416013145,0.8279931286877288
2,420029892,5,1.2579139294425548,0.7019149988615218,0.7019149988615218,0.8027174297087851,0.8450374127493856,0.8694244011212048,0.8858891514804142,1.7077216727393014,0.648741504219882,0.648741504219882,0.7474045858540593,0.7922921801478826,0.8163417730973187,0.8337441183060722
2,420029892,6,1.089281346317753,0.7329326413479582,0.7329326413479582,0.8318310655370869,0.8719840141956455,0.89450625377857,0.9089610012326971,1.7093382903507777,0.6546418701919486,0.6546418701919486,0.7505414892822466,0.7909477929643738,0.8164164612741803,0.8337441183060722
2,420029892,7,0.9394650285654724,0.7618656909777565,0.7618656909777565,0.8570110628675518,0.8942078939723468,0.914657318059405,0.9281502477171549,1.7356194723220097,0.6606169243408768,0.6606169243408768,0.7533049518261259,0.7934871909776683,0.8175367839271044,0.8329972365374562
2,420029892,8,0.8105678677199655,0.7873558254752165,0.7873558254752165,0.8806364485761171,0.9151480414249036,0.933422579556072,0.9449997251949154,1.810706408818563,0.6604675479871537,0.6604675479871537,0.7546493390096348,0.7946822018074539,0.8185077302263052,0.8344163118978266
3,320099395,1,2.9446523600879595,0.445827592027731,0.445827592027731,0.5418339987359313,0.5910031287661983,0.6229463791499334,0.6469715349012496,2.142098297391619,0.5522443797146912,0.5522443797146912,0.6571065800283815,0.7063260885801778,0.7397863918141758,0.7627903502875495
3,320099395,2,1.995856249889257,0.576438859511724,0.576438859511724,0.6809679154251707,0.7304393227418513,0.7610753220038237,0.7828392866256041,1.8880491574605307,0.6045261035178131,0.6045261035178131,0.7052804541041153,0.7544999626559116,0.7816117708566734,0.802001643139891
3,320099395,3,1.678549472079811,0.6301068177267963,0.6301068177267963,0.7338742919056424,0.7801070140107486,0.8085014505384068,0.8276783926699721,1.7514550651822771,0.632758234371499,0.632758234371499,0.729031294346105,0.7736201359324819,0.8020763313167526,0.8197027410560909
3,320099395,4,1.4437341855615302,0.6705295348462901,0.6705295348462901,0.7723027640706152,0.8158620987465307,0.8419403846380328,0.8598454067592342,1.7183432431448074,0.6453805362611099,0.6453805362611099,0.7401598326984838,0.7854208678766151,0.8109642243632833,0.8299350212861304
3,320099395,5,1.2495558550464394,0.7035052388186847,0.7035052388186847,0.8045482917407638,0.8464666925761484,0.8706253214149717,0.8869757746346174,1.69453170640128,0.6551646874299798,0.6551646874299798,0.7455373814325192,0.7895287176040033,0.8150720740906714,0.8322503547688401
3,320099395,6,1.077884921427051,0.735911719329651,0.735911719329651,0.8336964586449341,0.8735578036610883,0.8954473900122873,0.9098938888954317,1.7256679285140264,0.6611397415789081,0.6611397415789081,0.751213682874001,0.792964373739637,0.8166405258047651,0.833968182836657
3,320099395,7,0.9341330048667912,0.7636780472102161,0.7636780472102161,0.8588482842819737,0.8960205391527599,0.9164340701832899,0.9294123651038538,1.723697761126927,0.6652475913062962,0.6652475913062962,0.7501680483979386,0.7919934274404362,0.8164164612741803,0.8340428710135186
3,320099395,8,0.802484667088625,0.789363765197285,0.789363765197285,0.8821903718795758,0.9172192059921564,0.9349789779887177,0.9461161294374895,1.7966704425357638,0.6653969676600194,0.6653969676600194,0.7539771454178803,0.793337814623945,0.8168645903353499,0.8327731720068713
4,748447230,1,2.9364315941705175,0.4477289056580068,0.4477289056580068,0.5439790185354593,0.5929737221290847,0.6257101464069634,0.6494831194223816,2.1305844636190505,0.5609082082306371,0.5609082082306371,0.6614384942863545,0.7084173575323026,0.739188886399283,0.7589812532676078
4,748447230,2,1.9946453171758796,0.5776145362601639,0.5776145362601639,0.6823019933176548,0.7304329390147664,0.7614182904660759,0.7826235468254934,1.8813703525634038,0.6084845768914781,0.6084845768914781,0.706475464933901,0.750093360221077,0.7757114048846068,0.7958025244603779
4,748447230,3,1.676760572524526,0.6306767543119187,0.6306767543119187,0.7337466283995744,0.7798791524179332,0.8078963176430403,0.8272916085920353,1.7536081983929588,0.6298453954738965,0.6298453954738965,0.7291059825229667,0.7713048024497722,0.796549406228994,0.8161177085667339
4,748447230,4,1.4422083250242261,0.6702604230057989,0.6702604230057989,0.7720896266602801,0.8160823867986384,0.8419440834547175,0.8598120933957857,1.7008766719273158,0.6467249234446187,0.6467249234446187,0.7396370154604526,0.7842258570468295,0.8077526327582344,0.8260512360893271
4,748447230,5,1.2439233889831371,0.7054938928390544,0.7054938928390544,0.8047828630433331,0.8464238459998193,0.8707935971982835,0.88735419177781,1.6961070287795295,0.6500112032265293,0.6500112032265293,0.74464112331018,0.7872133841212936,0.8127567406079618,0.8321009784151169
4,748447230,6,1.0708390799599077,0.7377199147235386,0.7377199147235386,0.8351125437277435,0.8746137628042293,0.8962823074899589,0.9108798159410446,1.7053352628435408,0.6597206662185376,0.6597206662185376,0.7533049518261259,0.7917693629098513,0.8155948913287027,0.8329225483605945
4,748447230,7,0.9210236640132252,0.7654543955461502,0.7654543955461502,0.8614493072269053,0.8980569373500693,0.9182335365781839,0.9312213144039482,1.731641403834025,0.6629322578235866,0.6629322578235866,0.7527074464112331,0.7938606318619762,0.8177608484576891,0.834341623720965
4,748447230,8,0.7920886320684424,0.7914495820589632,0.7914495820589632,0.8838677508136992,0.9179272951421471,0.9359209425954355,0.9470594932882085,1.7816330989201863,0.6653969676600194,0.6653969676600194,0.7565912316080364,0.7946822018074539,0.8176114721039659,0.833968182836657
